Signal,Open,High,Low,Close,Volume,NYSE_Close,RUSS_Close,NASDAQ_Close,DJI_Close,FTSE_Close,GOLD_Close,N225_Close,USDCNY_Close,USDEUR_Close,USDGBP_Close,USDJPY_Close,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,April,August,December,February,January,July,June,March,May,November,October,September,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,Friday,Monday,Thursday,Tuesday,Wednesday
2,-0.030658882999999998,-0.027834248,-0.017349813999999998,0.002892972,6438900000,-0.000753098,0.005580655,0.007354922,0.001004277,-0.01537255,0.002554256,-0.029286272000000002,0.000234683,0.004799461,0.00722819,-0.002127303,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0.0013053910000000001,0.003806714,0.011432721000000002,-0.008902849000000001,4089820000,-0.010207089,-0.011005053999999998,-0.0070632590000000006,-0.010425473000000001,0.0061852619999999995,-0.00319384,-0.010522409,-0.000220014,0.0017768060000000001,0.005153443,-0.002127303,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,-0.005128047,0.007514636999999999,0.003354487,0.012955814,5114260000,0.017904343,0.014691461000000001,0.011606613,0.015050093999999998,0.003821998,0.014246253,-0.001902969,-5.870000000000001e-05,-0.009191366999999999,-0.007504726,0.006123335,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0.009034028000000001,-0.005211466,-0.000679438,-0.002235056,4251450000,-0.002349448,0.001091529,-0.001395758,-0.00201622,0.003943854,-0.005580891,0.003125114,0.00035202,0.002065121,0.005165543,0.001803026,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,-0.00241485,0.005915391,0.0011792839999999998,0.009633914,4400870000,0.011605456,0.016049892,0.013659444,0.010485381,0.005731788000000001,0.021564153,0.003125114,0.0007036680000000001,0.005212632,-0.005636464,-0.001335262,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0.008259304,-0.002066873,0.00224152,-0.002748402,4160680000,-0.0035082459999999996,0.008650089,0.0028067359999999998,-0.0044508559999999996,-0.003687892,0.00148684,0.012784263999999998,-4.4e-05,0.0034146040000000003,0.000156998,0.0015576329999999999,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0.0029511690000000004,0.016434844,0.015088283999999999,0.017840667,4080770000,0.019987834,0.016434811,0.013943815,0.016660874,0.019564293,0.020122493,-0.005757616,-1.47e-05,-0.009590428,-0.005825411999999999,0.003263153,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0.015639757,0.004880057,0.014343462,0.004228991,4259230000,0.003110644,0.006406213000000001,0.005449875,0.003929435,0.006178316,-0.011274683999999998,0.026802541000000003,-1.47e-05,0.011633608,0.00692371,0.008891693,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0.002633055,0.006527066,0.00251802,0.006563167,3878620000,0.006401459,0.007160259,0.006902445,0.0080823,0.00914954,0.001940565,0.002796172,-1.47e-05,0.010827011000000001,0.016639837,0.01012974,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,0.005860703,0.003764651,0.003020546,0.002184195,3944280000,0.00040526300000000005,0.0036480759999999997,0.000963086,0.0009088610000000001,0.006196607,0.009155436,-0.020735598,-0.000630383,-0.011371451000000001,-0.0026252809999999997,-0.004762511,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2,0.00407134,-0.000116869,0.004151979,-0.0010463739999999999,3814440000,-0.000666583,0.000996938,-0.000820348,-0.0018252910000000002,-0.001139091,-0.004405688,0.026983641000000003,-0.000175992,0.000680504,-0.0015475089999999999,-0.00333744,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,-0.002263822,-0.003341036,-0.012013468000000001,-0.012176613999999999,4521050000,-0.014791281000000002,-0.011421242,-0.012833839,-0.009771783000000001,-0.006937181,-0.009875577,-0.004661600000000001,4.4e-05,0.005833293000000001,0.0026293420000000002,-0.011852726000000001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,-0.010529375,-0.001950339,0.0030351809999999996,0.009673506,4168360000,0.008007029,0.008538483000000001,0.010095965,0.008883430999999999,0.00521675,-0.00517957,-0.01491639,-0.000176015,-0.001218109,0.0018518520000000002,0.001319006,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,0.004869999,-0.002642631,-0.008691243000000001,-0.0020831639999999998,4521130000,-0.002452273,4.7600000000000005e-05,-0.000751658,-0.005134538,-0.012183446,0.007777409,-0.009543543,-1.47e-05,0.000541565,0.011344595,-0.01123939,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1,0.00168758,0.003383486,0.010569897,0.001404348,3945190000,0.003073642,-0.003018223,0.0018066039999999998,0.000409759,0.014352198,0.010243863,0.0023798720000000003,-2.9299999999999997e-05,-0.0070633269999999995,0.000304832,-0.00391715,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1,0.002046676,0.007978993,0.00708154,0.010107284,3847640000,0.009297036,0.022168764,0.015652505,0.007576843000000001,0.009553621,0.001126791,0.00453541,-4.4e-05,0.005030944,0.017223571,0.002572009,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,0.010484399,0.0065637840000000005,0.010036675,0.002327644,4134680000,0.004947779,0.008768724,0.003170591,0.000210478,0.014362047,0.014022861000000001,0.004881862,0.00016136200000000002,-0.0042133940000000005,-0.003300828,-0.0046095979999999995,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0.002101621,0.0019385539999999999,6.27e-05,0.00042912699999999996,3951320000,0.0040124159999999996,0.001464276,-4.8200000000000006e-05,-0.000886422,0.008913314,0.004660168,0.003057392,-0.000234718,-0.006010946999999999,-0.004971762,-0.001917546,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,-0.00021443099999999998,-0.001698254,7.159999999999999e-05,0.003729217,3945010000,0.001173129,0.004931908,0.005086399,0.004546835999999999,-0.001084952,-0.006910087,-0.010532058,0.00010269600000000001,0.008731296999999999,0.0045208029999999995,0.006639309,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,0.0053470340000000005,0.013830746000000001,0.00754761,0.013910299999999999,4133000000,0.016349492,0.020554539,0.014740473,0.011619171999999999,0.013049525,0.002470226,0.021764786,-1.47e-05,-0.003401595,-0.006486183,0.011818623,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0.011734071,0.001464636,0.010301211,-0.00017565400000000002,3774680000,0.000167308,0.00163525,0.0025158000000000003,-0.001295533,0.0012314280000000001,-0.009980026,0.020708088,7.329999999999999e-05,0.000953614,0.006035021,0.000731278,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,-0.00073815,0.003778838,-0.001646366,0.001711315,5185570000,0.000204298,0.003770371,0.00362517,0.0011232710000000001,-0.000785083,-0.001585407,-0.001727368,5.870000000000001e-05,0.0006805960000000001,0.001653266,-0.003294969,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0.0023356089999999998,0.002520024,0.004562665,0.004514325,5469120000,0.0046027590000000005,0.007883661,0.0077751190000000005,0.00027920099999999997,0.006813215,-0.011971358,-0.000353026,-0.000190707,-0.002588734,0.0031486640000000002,0.005330863000000001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0.0032747009999999997,0.0017228629999999998,-0.000965302,0.00403337,4669060000,0.003483439,0.003387201,0.00402335,0.004203193,-0.004139321,0.000946778,0.009518242,1.47e-05,-0.003142723,-0.00675932,0.00196557,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0.006751867,0.002752156,0.006981778,-0.00021737,4928160000,0.0013060539999999999,-0.000930707,-0.000337829,0.001210179,0.0014942629999999998,-0.006963942,0.008060293,-0.00011737399999999999,-0.00617752,-0.009540468,-0.001192132,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,-0.0027649309999999996,-0.0021090189999999997,-0.004824299000000001,0.000452076,4164110000,-0.001616169,-0.003227242,-0.0023045039999999998,0.0016419929999999998,-0.005668666,0.005972058000000001,6.7e-05,0.000102703,0.00672479,0.010745468999999999,-0.0024328220000000003,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,0.002000557,0.008047602,0.00776686,0.007749056999999999,4369770000,0.010250698,0.007636726,0.006666381999999999,0.004110071,0.004726117,0.017288456,-0.002819266,-1.47e-05,-0.006587096999999999,-0.012115853000000001,-0.000332208,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,0.007884858,0.008205632,0.008302036,0.005804795,4963200000,0.00636611,0.0064537169999999994,0.004648537,0.004452928,0.0042965,-0.006538558000000001,0.011616042,0.00014670299999999998,0.002200524,-0.005347198,0.00125074,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0.005322294,-0.00177104,0.0010512260000000002,-0.000325895,4234510000,-0.004097152,-0.003471031,0.000916247,0.004230038,-0.000354384,0.0062015559999999996,-0.009536449,7.329999999999999e-05,0.009026319,0.004280043,0.000851379,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0.000471534,0.001223807,-0.005033488,-0.005099485,5212410000,-0.00764918,-0.011390754,-0.007079802,-0.003456138,0.001328292,-0.018215277,0.007482155999999999,-0.000146692,0.005701889,0.015588662,0.000441989,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,-0.008115607,-0.0011809910000000002,-0.002122858,0.00508233,4261680000,0.004345580999999999,0.013296186000000002,0.008801246,0.004079369,-0.000991624,-0.004390637,0.007482155999999999,4.4e-05,-0.002168316,-0.006025022,-0.001990491,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,0.007935593000000001,0.005891058,0.009453131,0.007145391,4411640000,0.008033400999999999,0.010763206,0.00824843,0.009498695,0.005142217,0.002700035,-0.004682660999999999,-2.9299999999999997e-05,0.007299302,0.005724631,0.00028776,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,0.005326688,-0.0014311520000000002,0.0018713739999999999,-0.005508385,4705750000,-0.009498279,-0.009636314,-0.006846724,-0.0048497259999999995,0.0007576089999999999,-0.016862637,0.003787087,7.329999999999999e-05,0.01018366,0.008228036999999999,0.018072649,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,-0.002279393,0.006500344,-0.0007893269999999999,-0.001705629,5668900000,-0.003049937,-0.00672158,-0.000562949,0.000466847,0.008732608000000001,0.0034907259999999996,0.001277036,4.4e-05,0.0018646779999999998,0.0035693079999999998,0.005408436,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1,-0.0020961589999999998,-0.005741919,-0.003103283,0.000737463,4708420000,0.002431509,-0.000191448,-0.000951479,0.0008436460000000001,-0.004321702,0.015243157,0.015351348999999999,-5.870000000000001e-05,-0.007747835,-0.0035693079999999998,-6.49e-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1,0.000111335,0.000783385,0.005349512,0.005667141999999999,4375580000,0.008248368,0.004819215999999999,0.003846247,0.004184640999999999,0.001349256,0.002282334,-0.000900703,-4.4e-05,-0.005243709,-0.005527765,-0.000183787,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2,0.005159186,0.002533283,0.00103568,4.26e-05,4085000000,-0.000560111,0.002474035,0.0026292579999999998,0.0010603910000000002,-0.0067469290000000005,-0.005629541,0.010022902,-8.8e-05,0.004170315999999999,-0.0061612640000000005,0.003561603,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1,-0.0017053939999999998,-0.002780153,-0.002698433,-0.003278272,4484340000,-0.0017332379999999998,-0.007779399,-0.005294638000000001,-0.004667338,0.001286128,0.008751409,-0.000649026,-2.9299999999999997e-05,-0.0061944719999999995,-0.007261757,0.0075131830000000005,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1,-0.000443879,0.00583196,0.004211505999999999,0.007386521,4006870000,0.012177493000000001,0.007837882,0.001924784,0.006467243,0.011431697,0.012080341999999999,0.013831836,7.340000000000001e-05,-0.0055536890000000005,-0.007161935,0.003522446,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0.006366141,0.0053183530000000005,0.0068273019999999995,0.007896758,3881620000,0.008174429,0.019788866999999998,0.011154663,0.004244635,0.011431697,0.004489455,0.008404341,7.340000000000001e-05,0.006903581,-0.000305904,0.00510151,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,0.006174112,0.0034208470000000003,0.003438525,0.001682879,4086180000,0.000461679,0.005474844,0.002991984,-0.000324469,0.00616038,0.002144626,-0.005037669,-5.870000000000001e-05,0.006588259,0.001681315,-0.005698385,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0.0018700729999999999,-0.0018476529999999999,-0.004677935,-0.005894051,5101430000,-0.007690811999999999,-0.00288378,-0.002321297,-0.006628121999999999,-0.0031708929999999997,0.013241979,0.000931112,-8.8e-05,0.003878825,0.0019833710000000003,-0.005184322,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,-0.0054684140000000004,-0.000883039,-0.00181094,0.00336867,4726970000,0.002534493,0.000257308,0.002321297,0.0027079559999999996,-0.008610225,0.001052169,-0.011097557,1.47e-05,-0.000934892,-0.002747254,0.001188889,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0.004828603,0.005127549,0.010185207,0.006661623,4511570000,0.008387361,0.004719848,0.007049914,0.006411138,0.010153609000000001,0.009635252,0.003230749,-0.000308169,-0.010341909,-0.005670948,-0.00278701,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0.006270981,0.003793042,0.006348001,0.0017650629999999999,4607090000,0.001663306,0.00299714,0.0015554,0.000783518,0.001160304,-0.004702237,0.0042358000000000005,0.00036685699999999995,-0.007045145,-0.000307456,0.000246857,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,0.000836512,-0.000133431,-0.00494226,0.0006851089999999999,5403580000,-0.000445023,0.002790192,0.003298228,0.001221318,-0.00277311,-0.00487218,-0.008090837,2.9299999999999997e-05,-0.000952187,-0.00015376299999999998,-3.2200000000000003e-05,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0.002296807,0.009636169,0.008268075,0.011088384,5760040000,0.011792702,0.021505904,0.015639495,0.009365755,0.005987213000000001,0.004093532,0.003905017,-2.9299999999999997e-05,-0.003408087,-0.006170003,0.001479909,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0.010027227,0.0026973870000000003,0.008150626999999999,0.000842168,5995330000,-0.001203991,0.002502403,0.004314275,0.001927458,0.004939216,0.003335266,0.00612938,-1.47e-05,0.005990488,0.000464073,-0.0029835070000000003,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,-0.000495675,-0.003093947,-0.01814459,-0.01625795,8108470000,-0.017647809,-0.013330473,-0.013780623999999998,-0.011362185,-0.014003168,-0.019028123,-0.015339077,4.4e-05,0.00514488,0.006628155,-0.009611824,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,-0.015077943,-0.010215866,-0.002607101,0.004511129,6597740000,0.001573001,-0.004516073,-0.000463582,0.006638436,-0.00280686,-0.0014605220000000001,-0.017574433,-1.47e-05,0.001214657,0.001841904,0.0033584340000000004,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,0.005838334000000001,0.008901137,0.012893007,0.008026026,5316590000,0.009505059,0.014166816,0.00811181,0.00225223,0.009694645,0.004401481,-0.00074188,-1.47e-05,0.0039038890000000002,-0.001841904,0.007660396,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0.006749257,0.00199209,-0.00015847299999999999,-0.0010194310000000001,5724310000,-0.003191899,0.006410013000000001,0.00171831,0.0007067719999999999,-0.010480581999999999,0.005263308,0.017223137,0.000176043,0.0033532320000000003,-0.003231518,-0.001256545,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,-0.0038511390000000004,-0.0005947319999999999,-0.007249806,0.0022612360000000002,6035780000,-0.00024072,0.011119593999999998,0.0057567519999999995,0.0008418989999999999,-0.010203185,-0.004544747,-0.012791961999999999,-0.00010268799999999999,0.009064312,0.002463055,0.003689962,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,0.004439123,0.0057753859999999995,0.012449593,0.00709828,5326060000,0.007661444,0.010310138,0.0043888040000000005,0.006266312,0.0102556,0.014047924,-0.003167832,0.00023469999999999999,-0.008528836,-0.000461361,0.005892794,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2,0.007587853,0.0020680489999999998,0.004941715,-0.004305720999999999,5647760000,-0.003115887,-0.004132963,-0.002849738,6.69e-05,0.005262436,-0.003634385,0.022766124,-5.870000000000001e-05,-0.001339226,-0.005552999,-0.00053234,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1,-0.0058920890000000005,-0.006926705,-0.024617887999999997,-0.023659567000000003,7454540000,-0.028343972999999998,-0.024094911,-0.020615736000000003,-0.019195959,-0.026486482999999998,0.012423268999999999,0.004188857,-0.00014669,0.017403295,0.014282666000000001,-0.008083703000000001,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1,-0.021157519,-0.01357218,0.00016078299999999998,0.006441938,6342310000,0.004896149,0.0015516120000000002,0.000105195,0.004835456,-0.003020529,-0.001859684,-0.026008978,-0.00023474900000000003,-0.003297938,0.002893036,0.008722477,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2,0.007325855,0.011903269,0.009675417,0.012860143999999999,6059410000,0.011872356,0.0210263,0.016129091,0.010989374,0.005569255,0.001071669,-0.026008978,0.000117381,-0.00370665,-0.009932086,0.000563911,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
